# Frequency(THz) k_l(Wm-1K-1)
4.057992718137167110e+00 4.500172509993139158e+01
4.058184851452190323e+00 4.500387332740913848e+01
4.058228314878590481e+00 4.500441925100858498e+01
4.058757618598589190e+00 4.500612857216302842e+01
4.058982382271510758e+00 4.500813454993541285e+01
4.059180836728476294e+00 4.500912857182443361e+01
4.059256449774103714e+00 4.500918190893060711e+01
4.059528304163356083e+00 4.500918474442340056e+01
4.059625358166840670e+00 4.500991224985475725e+01
4.060063414328081599e+00 4.501107471525807568e+01
4.060197508339811634e+00 4.501179906824745558e+01
4.060225723373306117e+00 4.501187366952665059e+01
4.060435965902626343e+00 4.501244477856539561e+01
4.060548811099425670e+00 4.501248329388770486e+01
4.060683072852663500e+00 4.501290975690220364e+01
4.060776044056892076e+00 4.501291747748427241e+01
4.060857024456139719e+00 4.501291747748427241e+01
4.061102834092081615e+00 4.501291747748427241e+01
4.061193049162122648e+00 4.501402972900164201e+01
4.061260730884245440e+00 4.501674941721813639e+01
4.061386695703996352e+00 4.501947030829865071e+01
4.061643255339797420e+00 4.502134400921978852e+01
4.062045504611043079e+00 4.502199006776038459e+01
4.062196870114482827e+00 4.502337807541344716e+01
4.062398878943018765e+00 4.502337807541344716e+01
4.062553099724786065e+00 4.502510767032767092e+01
4.062571692180926064e+00 4.502625127964812890e+01
4.062818208397810160e+00 4.502673010112788177e+01
4.063294911852683100e+00 4.502820631613833058e+01
4.063390830925174058e+00 4.502959398380733091e+01
4.063665977953283104e+00 4.503007873518462389e+01
4.063811770209760255e+00 4.503053485238633158e+01
4.063847262936470806e+00 4.503112633234768936e+01
4.063961586761600131e+00 4.503160950058346401e+01
4.064165459524761381e+00 4.503168162525341245e+01
4.064272558472719510e+00 4.503171815958177149e+01
4.064287163739121134e+00 4.503219842741552270e+01
4.064742064180109971e+00 4.503525381434274522e+01
4.064843377352752363e+00 4.503729488862918373e+01
4.065032529580880905e+00 4.503887716822713827e+01
4.065042354945364700e+00 4.503974985490888372e+01
4.065150699683331759e+00 4.504059344087718131e+01
4.065634165910880782e+00 4.504069889276856742e+01
4.065663154368643006e+00 4.504305752099579507e+01
4.065738502523009501e+00 4.504365212963148934e+01
4.065815944091833778e+00 4.504642058384499137e+01
4.065882192195878098e+00 4.504654149298886523e+01
4.066093310309331521e+00 4.504654221132319236e+01
4.066197045189315240e+00 4.504655544708379011e+01
4.066295382228643618e+00 4.504658392395507605e+01
4.066547809244947409e+00 4.504666688231184679e+01
4.066590219957852526e+00 4.504668685026707919e+01
4.066891622545949936e+00 4.504675882736877668e+01
4.067275611525002610e+00 4.504675883439942652e+01
4.067310541366360610e+00 4.504675883439942652e+01
4.067379941614716721e+00 4.504742372856436816e+01
4.067524207874671838e+00 4.504758567414955195e+01
4.067527407644780268e+00 4.504768363329928604e+01
4.067557501597744540e+00 4.504835842520486722e+01
4.067724503217011289e+00 4.504857823340328338e+01
4.067807270958555321e+00 4.504880111721958968e+01
4.067981206686491547e+00 4.504917303476116786e+01
4.068077865704716523e+00 4.505924617335960392e+01
4.068295669974400397e+00 4.506215680965618020e+01
4.068583875943617478e+00 4.506448714746043294e+01
4.068616729818961275e+00 4.506724456183274441e+01
4.068624402785993688e+00 4.506730133089568824e+01
4.068707291281577376e+00 4.506770969381644676e+01
4.069015131019114939e+00 4.507054729842937491e+01
4.069042363783462513e+00 4.507073663622682602e+01
4.069189175586222618e+00 4.507135691832603897e+01
4.069304201267610388e+00 4.507223675272326346e+01
4.069480065108388445e+00 4.507507867011660352e+01
4.069586767817868100e+00 4.507518976322540283e+01
4.069630727400518566e+00 4.507563592947137465e+01
4.069784801370287752e+00 4.507574568232370638e+01
4.069830243475322185e+00 4.507585497742953606e+01
4.069939194816276640e+00 4.507647508497431943e+01
4.070472139237305775e+00 4.507663004604704327e+01
4.070494089832192408e+00 4.507747464388687320e+01
4.070556618535941418e+00 4.507816807976458762e+01
4.071035979547577455e+00 4.507939061598393948e+01
4.071108139277788140e+00 4.508026796849212303e+01
4.071201060892784440e+00 4.508090045648870614e+01
4.071904149985062560e+00 4.508090045648870614e+01
4.071927050123134606e+00 4.508301268499731407e+01
4.071961686100050493e+00 4.508638440789018631e+01
4.072199316294471849e+00 4.508702048314417254e+01
4.072356544062689210e+00 4.508712301125220279e+01
4.072404301230212909e+00 4.508713598362182751e+01
4.072602006110172645e+00 4.508890904816792045e+01
4.072633526463024012e+00 4.508966527023129345e+01
4.072809095491637166e+00 4.509024222619611066e+01
4.072863800390904565e+00 4.509086115160349095e+01
4.073013846167341079e+00 4.509166355490148703e+01
4.073030023233441987e+00 4.509274714583122545e+01
4.073099713424872981e+00 4.509524772994838315e+01
4.073253470844940161e+00 4.509565522296939122e+01
4.073667373785966106e+00 4.509606420890339962e+01
4.073722298440132228e+00 4.509811196527055444e+01
4.074401269924811331e+00 4.510064976623959154e+01
4.074438728149062605e+00 4.510148238932409726e+01
4.074626982740629622e+00 4.510411435839212402e+01
4.074836888379524957e+00 4.510510184383758769e+01
4.075243842420762874e+00 4.510585794866182852e+01
4.075249334309615001e+00 4.510663079493375704e+01
4.075472496221088647e+00 4.510838610501908619e+01
4.075696140033700843e+00 4.510907766183785839e+01
4.075878767625337851e+00 4.510936300933727239e+01
4.076124014957868802e+00 4.510995416405365432e+01
4.076255480608544701e+00 4.511234406839302835e+01
4.076291781505635647e+00 4.511309223168020566e+01
4.076351694379162893e+00 4.511310565071908485e+01
4.076731973993371838e+00 4.511441095312419236e+01
4.076789815280022822e+00 4.511684271225428944e+01
4.077449136027323284e+00 4.511684619786451123e+01
4.077453932572723261e+00 4.511702259243539714e+01
4.077731232683547091e+00 4.511884312980273393e+01
4.077755610613102100e+00 4.511884455515014736e+01
4.077975705611563306e+00 4.512055034644885154e+01
4.078082609509173118e+00 4.512061758372887255e+01
4.078304143788998637e+00 4.512140772471772010e+01
4.078329816359673288e+00 4.512266991818999173e+01
4.078658029375629823e+00 4.512291354363630802e+01
4.078784586082801589e+00 4.512371768707160413e+01
4.078818660041166666e+00 4.512698472359467416e+01
4.078856280016818658e+00 4.512862294836078547e+01
4.078952535373322696e+00 4.512894775804364400e+01
4.078956375105716070e+00 4.512995917959603531e+01
4.079112473889352941e+00 4.513082638583780692e+01
4.079204696300446464e+00 4.513281133028347369e+01
4.079400876517607522e+00 4.513345920556853486e+01
4.079635700862133341e+00 4.513388092738700408e+01
4.079768284576747561e+00 4.513519137913903023e+01
4.079883970323527009e+00 4.513581601073406802e+01
4.079898106390226431e+00 4.513612022189225570e+01
4.080068916856852468e+00 4.513665067367990247e+01
4.080297463175281081e+00 4.513924626953133412e+01
4.080475925906274171e+00 4.514092908842646068e+01
4.080646870472432575e+00 4.514092908842646068e+01
4.080738468677161279e+00 4.514114624535879017e+01
4.081074051677639147e+00 4.514114830541185341e+01
4.081098279756227853e+00 4.514189307127193018e+01
4.081209563451879241e+00 4.514194317314797900e+01
4.081472910394308151e+00 4.514347494062577937e+01
4.081570266908125966e+00 4.514355167588362150e+01
4.081755437693425748e+00 4.514426711648398083e+01
4.081956164057304548e+00 4.514489591130053014e+01
4.082034779720618900e+00 4.514489591130053014e+01
4.082084139959534674e+00 4.514554682521242768e+01
4.082146827584084647e+00 4.514558048805385226e+01
4.082446224176746519e+00 4.514740886588811719e+01
4.082472880156567285e+00 4.514745178555043736e+01
4.082519824144656084e+00 4.514962359957841187e+01
4.082556046675981598e+00 4.515029317828441435e+01
4.082599319609102828e+00 4.515083090006556432e+01
4.082880879170302180e+00 4.515092020616653912e+01
4.083012708399922808e+00 4.515334251639458074e+01
4.083025866758479339e+00 4.515336237211209180e+01
4.083321193191261855e+00 4.515336785152754118e+01
4.083322456973056624e+00 4.515339194191830785e+01
4.083396818401820560e+00 4.515395418693213969e+01
4.083520933429223732e+00 4.515395418693213969e+01
4.083827224270981660e+00 4.515691354361979393e+01
4.084961796953691326e+00 4.515965377942057302e+01
4.084986022045000276e+00 4.516102173755524518e+01
4.085061150275759445e+00 4.516433202182382445e+01
4.085109657059643240e+00 4.516465451564348399e+01
4.085113833580069631e+00 4.516473463224557605e+01
4.085180926906317289e+00 4.516730119260555654e+01
4.085245770691571465e+00 4.516817851405104989e+01
4.085386286488290608e+00 4.517095777415107705e+01
4.085461072170791574e+00 4.517097837471914801e+01
4.085513828832064931e+00 4.517099263171679979e+01
4.085548539760870845e+00 4.517119407858843516e+01
4.085804773782885313e+00 4.517176598812274335e+01
4.085887725991556252e+00 4.517264399287773813e+01
4.085973993319937492e+00 4.517308329120339039e+01
4.086175338373037924e+00 4.517316145691908247e+01
4.086765582675366382e+00 4.517615374304908471e+01
4.086912196018056775e+00 4.517838050515325676e+01
4.087437086508628248e+00 4.518032513073382006e+01
4.087837698199511038e+00 4.518098479200580897e+01
4.087851634710974125e+00 4.518216573311767092e+01
4.088008554380347270e+00 4.518259942428954190e+01
4.088060767344813939e+00 4.518537021601002124e+01
4.088081009146410594e+00 4.518537021601002124e+01
4.088202022285375214e+00 4.518576806002180746e+01
4.088253635010714149e+00 4.518629273036060567e+01
4.088762551826942371e+00 4.518821104976494496e+01
4.089143381236231889e+00 4.519136582756673448e+01
4.089580894638916497e+00 4.519138325033594583e+01
4.089633508817434482e+00 4.519206897723278615e+01
4.089697710474348824e+00 4.519222911941294996e+01
4.089797671446245175e+00 4.519247497412929704e+01
4.089837026483057691e+00 4.519471882254001116e+01
4.089957522574001025e+00 4.519508914892909957e+01
4.090125717398024108e+00 4.519746634838708133e+01
4.090471089024179108e+00 4.519802675990096930e+01
4.090497777323860440e+00 4.519853830251823013e+01
4.090978322726933847e+00 4.519885245472843138e+01
4.091127302714194336e+00 4.519885245472843138e+01
4.091250438503943876e+00 4.519895322472533650e+01
4.091370461542951809e+00 4.519898543050119599e+01
4.091422586556250351e+00 4.519949425604320936e+01
4.091531059612184329e+00 4.519990463947813453e+01
4.091650301842769899e+00 4.519990463947813453e+01
4.091689609591158572e+00 4.520072784635572560e+01
4.091713679116434577e+00 4.520327930583012943e+01
4.091792170852978749e+00 4.520563029175211511e+01
4.091908301678506277e+00 4.520722151411838041e+01
4.091913726170791854e+00 4.520895856827218751e+01
4.091914513692704425e+00 4.520958046326881430e+01
4.092000042722608200e+00 4.520967679316349574e+01
4.092122935864044742e+00 4.521141911495639931e+01
4.092172741439932260e+00 4.521164033641610303e+01
4.092479239302845073e+00 4.521230227028766535e+01
4.092485282387327672e+00 4.521230227028766535e+01
4.092488076896099614e+00 4.521431616180089463e+01
4.092564731430224256e+00 4.521506046507290222e+01
4.092749682004595435e+00 4.521579734874168821e+01
4.092834615710582824e+00 4.521582495751274422e+01
4.092906215081617560e+00 4.521737221678915830e+01
4.092908255611386714e+00 4.521737221678915830e+01
4.093106218221143955e+00 4.521794919326345763e+01
4.093220723312082754e+00 4.521959352092484608e+01
4.093289267653855923e+00 4.522030614380426528e+01
4.093327541165988848e+00 4.522030614380426528e+01
4.094056653422220471e+00 4.522034268521467482e+01
4.094183878259165965e+00 4.522303165671357306e+01
4.094208084717738672e+00 4.522347047191583158e+01
4.094230204685720409e+00 4.522640350297337619e+01
4.094271840608030288e+00 4.522644601050331659e+01
4.094449327656442428e+00 4.522648297492447966e+01
4.094744070759023025e+00 4.522660726595319858e+01
4.094803322035450499e+00 4.522881247732166088e+01
4.095035885126565134e+00 4.522955303959443540e+01
4.095093540793569353e+00 4.523019360192274263e+01
4.095311353712409286e+00 4.523085329182155334e+01
4.095363049432384273e+00 4.523166083080624134e+01
4.095366381545170853e+00 4.523243214872063334e+01
4.095454154763281451e+00 4.523310796350245511e+01
4.095489197593007447e+00 4.523519497427525238e+01
4.095495441262243297e+00 4.523519719742677125e+01
4.095512238178755204e+00 4.523520224769409026e+01
4.095559395957493187e+00 4.523589914950014901e+01
4.095606863895826955e+00 4.523658020737271102e+01
4.095731772922314384e+00 4.524011473236797798e+01
4.095867226378180348e+00 4.524083142255292955e+01
4.096216073369203237e+00 4.524151540641619107e+01
4.096494982687287845e+00 4.524324430018779708e+01
4.096518289018646009e+00 4.524583962368563306e+01
4.096611698457739870e+00 4.524672567106993881e+01
4.096760612016318248e+00 4.524682821414252487e+01
4.096836778883035990e+00 4.524909586476237422e+01
4.097099298493573905e+00 4.525132672837018077e+01
4.097399572205663532e+00 4.525137302924952110e+01
4.097569877269296335e+00 4.525138142401067398e+01
4.097586361638517971e+00 4.525138142401067398e+01
4.097772435140472069e+00 4.525176416076320862e+01
4.097810858004973689e+00 4.525277810029955816e+01
4.098155149964853194e+00 4.525279638252853687e+01
4.098381598876966514e+00 4.525280699112664706e+01
4.098536017238066265e+00 4.526731685498788949e+01
4.098686384591053944e+00 4.528116960189952067e+01
4.098921846233862354e+00 4.528372852724905329e+01
4.099002287479431850e+00 4.528544472044124802e+01
4.099310891510326904e+00 4.528544472044124802e+01
4.099519599118989888e+00 4.528796404648778662e+01
4.099596964929623333e+00 4.528905682759095441e+01
4.099827418764175668e+00 4.528978160379150353e+01
4.100065530252178903e+00 4.529132933304249775e+01
4.100303888765321148e+00 4.529442786576039737e+01
4.100550393735568733e+00 4.529448803718561578e+01
4.100791237504398445e+00 4.529461924075247481e+01
4.100847884709640567e+00 4.529586904290518845e+01
4.100906241024086185e+00 4.529589233300735174e+01
4.101612934603936722e+00 4.529597721755699524e+01
4.101997157283258311e+00 4.529673299635764039e+01
4.102144349011215496e+00 4.529676382209281371e+01
4.102901762302996858e+00 4.529687113144299815e+01
4.103153741205098903e+00 4.530016442885273165e+01
4.103424215666573893e+00 4.530082248249605215e+01
4.103644153448095189e+00 4.530082248249605215e+01
4.103681041075589953e+00 4.530118769339216556e+01
4.103715056483365764e+00 4.530317925829400139e+01
4.103887897259659745e+00 4.530559643086358079e+01
4.104137385259476467e+00 4.530564011876717956e+01
4.104207509689249633e+00 4.530652433505542120e+01
4.104339467993488810e+00 4.530725175850322728e+01
4.104410836974991206e+00 4.531008619932816828e+01
4.104816333711699627e+00 4.531063088221352331e+01
4.105435422579388316e+00 4.531063839913067426e+01
4.106039688591113013e+00 4.531064326015662402e+01
4.106335208456539654e+00 4.531316369604655137e+01
4.106586674667981995e+00 4.531506214067493232e+01
4.106682104757466867e+00 4.531667373240814811e+01
4.106689017327581404e+00 4.531677929909245961e+01
4.107369415053336859e+00 4.531837551835933198e+01
4.107489496415249519e+00 4.531955754844440776e+01
4.107630197533898020e+00 4.532212520863014760e+01
4.107732971865780236e+00 4.532218184276467809e+01
4.107766153598801040e+00 4.532413838796430383e+01
4.107830073040809715e+00 4.532414362451105205e+01
4.108153985016259391e+00 4.532453251748450640e+01
4.108663305213392292e+00 4.532555872401628960e+01
4.109002598429457365e+00 4.532648874943418349e+01
4.109101946903536806e+00 4.532717462832098221e+01
4.109129759094640733e+00 4.532732513996030832e+01
4.109215611972209636e+00 4.532783564058034642e+01
4.109619311339364423e+00 4.532862199338558185e+01
4.109926125728127211e+00 4.532863238414950047e+01
4.109962565289055014e+00 4.532863238414950047e+01
4.109966977723135351e+00 4.533012179844484990e+01
4.109985465952100014e+00 4.533130874678634825e+01
4.109989668715829048e+00 4.533130874678634825e+01
4.110123826715597062e+00 4.533201563495716613e+01
4.110250810836143742e+00 4.533235224304280564e+01
