# Frequency(THz) k_l(Wm-1K-1)
4.648419137896499187e+00 4.399166258871824198e+01
4.648430846732684252e+00 4.399177079679596858e+01
4.648456657485001919e+00 4.399178020994785498e+01
4.648685206018895677e+00 4.399262145884574693e+01
4.649330396433825285e+00 4.399274720624879365e+01
4.649410252801136068e+00 4.399390602661200234e+01
4.649473719922344372e+00 4.399391737112485146e+01
4.649547267557850638e+00 4.399465494483542471e+01
4.649606733299656014e+00 4.399683552806842357e+01
4.649624278316446535e+00 4.399747263284542953e+01
4.649747168519340335e+00 4.399752581007995644e+01
4.649808883977340379e+00 4.399794895459287858e+01
4.649950495372179304e+00 4.399797579043576690e+01
4.650466892634081972e+00 4.399798395843364318e+01
4.650668188120201663e+00 4.399866842591055160e+01
4.650711934657948632e+00 4.399867790156126546e+01
4.651245725384865359e+00 4.399879968234611738e+01
4.651463606224079506e+00 4.399889833205472200e+01
4.651621042642864801e+00 4.399889833205472200e+01
4.651789389180604140e+00 4.399916403904882145e+01
4.651807345499674007e+00 4.399916823946083611e+01
4.652573026721392502e+00 4.400014525399927123e+01
4.652575164189340029e+00 4.400073200635587511e+01
4.653106908331293035e+00 4.400246239903990642e+01
4.653365202470723716e+00 4.400246239903990642e+01
4.654180253129717393e+00 4.400257982516705368e+01
4.654218964231323419e+00 4.400544119222134043e+01
4.654600904513869430e+00 4.400555905014762459e+01
4.654715439322563597e+00 4.400556406029816259e+01
4.654800525609259054e+00 4.401135272772955886e+01
4.654882528569304512e+00 4.401182272661777972e+01
4.654941552095851698e+00 4.401194666608478201e+01
4.655711430808106677e+00 4.401197925564077451e+01
4.656092657227262066e+00 4.401351608066578791e+01
4.656461041543278334e+00 4.401375356450053289e+01
4.656899592684081490e+00 4.401392523543812274e+01
4.657685606376579024e+00 4.401416564807399112e+01
4.657969932401866409e+00 4.401416568605757362e+01
4.658037958610234952e+00 4.401443870370675882e+01
4.658081130813126691e+00 4.401459010629324808e+01
4.658386009790817184e+00 4.401499705594547152e+01
4.658674602424390798e+00 4.401608049615209239e+01
4.658680106890759731e+00 4.401608182849227546e+01
4.658887005437302165e+00 4.401653563315600337e+01
4.659116399494937610e+00 4.401736970943641580e+01
4.659121295203817681e+00 4.401743302908719357e+01
4.659227656086252445e+00 4.401746376108792447e+01
4.660064730752110584e+00 4.401974767450245452e+01
4.660327039571386720e+00 4.402057546730889470e+01
4.660488851967754087e+00 4.402116364317701169e+01
4.660752001750508633e+00 4.402116668616814366e+01
4.660897960401492846e+00 4.402129010582962820e+01
4.660928444610526356e+00 4.402848733928182412e+01
4.661000824187317981e+00 4.402925467506326385e+01
4.661048232132100289e+00 4.403014728747275797e+01
4.661256188314368387e+00 4.403017943531334311e+01
4.661652273736104135e+00 4.403049732983545539e+01
4.661862540135716770e+00 4.403115453391339429e+01
4.661892191863273638e+00 4.403118879271526964e+01
4.662079152413103778e+00 4.403127436021098617e+01
4.662134055151305745e+00 4.403139895291469941e+01
4.662860027378086691e+00 4.403894676306939715e+01
4.662935460185718917e+00 4.403899383131291501e+01
4.662991468711059184e+00 4.403899745111484521e+01
4.663136543009526847e+00 4.403902434796144405e+01
4.663141042442839890e+00 4.403941249080220643e+01
4.663228551552945689e+00 4.404023681530327394e+01
4.663774090545997453e+00 4.404031419180245166e+01
4.664113552824432851e+00 4.404075793092493285e+01
4.664786438639022315e+00 4.404076977662853665e+01
4.664994467583800208e+00 4.404077812698899663e+01
4.665109832666217038e+00 4.404084886055930070e+01
4.665328920136154522e+00 4.404084926115739052e+01
4.665474341635636790e+00 4.404167174695446363e+01
4.665494965239226133e+00 4.404167611577084074e+01
4.665900946716848630e+00 4.404180221445561472e+01
4.666053363216139616e+00 4.404180221445561472e+01
4.666459378078220865e+00 4.404180221997049927e+01
4.666462207971976639e+00 4.404180363435689571e+01
4.666525402432900371e+00 4.404200865714534530e+01
4.666935830560879239e+00 4.404201471140055446e+01
4.667239660822935399e+00 4.404646747695438336e+01
4.667580687373678927e+00 4.404659153705230779e+01
4.667756980948306378e+00 4.404683694578031350e+01
4.668482698987677537e+00 4.404683719626730465e+01
4.668940084673935509e+00 4.404694646718328954e+01
4.669140064656188471e+00 4.404777161770169158e+01
4.669424657557716074e+00 4.404782670146033752e+01
4.669796999031180285e+00 4.404782702414799900e+01
4.670375671007550800e+00 4.404803089443836228e+01
4.670540724698577506e+00 4.404857715856893918e+01
4.670950024505838627e+00 4.404898080877403999e+01
4.671086599054707911e+00 4.405016892150698027e+01
4.671107394767249232e+00 4.405019055876864797e+01
4.671590697448166907e+00 4.406663316934711361e+01
4.672085369486333128e+00 4.406663317159458870e+01
4.672154596757591705e+00 4.406766367196372869e+01
4.672263282899110415e+00 4.406868008923370184e+01
4.672321768109175544e+00 4.406878528728180555e+01
4.672497601761206987e+00 4.406881193850503564e+01
4.672600308735239238e+00 4.406904339472886534e+01
4.672668576625503611e+00 4.406905164344298242e+01
4.672734457205971914e+00 4.407700911418699263e+01
4.672773938122727344e+00 4.407700914750086696e+01
4.672912394986093787e+00 4.407706474636164984e+01
4.672927698838650556e+00 4.407732590134708062e+01
4.673056706904027635e+00 4.407734240446809793e+01
4.673432056252774025e+00 4.407742450671833012e+01
4.673715047706312298e+00 4.407743511778906509e+01
4.673910091968306979e+00 4.407850733743706684e+01
4.674097874666336416e+00 4.407850914249281971e+01
4.674702027791975745e+00 4.407851811528252028e+01
4.675184290180856017e+00 4.407868803719569684e+01
4.675241319199163748e+00 4.407883403357857333e+01
4.675329911199840538e+00 4.407898255143476973e+01
4.675566596352648929e+00 4.407908941766453381e+01
4.675660447948496667e+00 4.407913283641129709e+01
4.675718400269092356e+00 4.407913449969448294e+01
4.675793237305676975e+00 4.407913716096814483e+01
4.675873718345083141e+00 4.407913934937334943e+01
4.676003847881469611e+00 4.407917169917219269e+01
4.676580564166497034e+00 4.407930765007235863e+01
4.676731770199244131e+00 4.407932607242305778e+01
4.677191902314035588e+00 4.407942709038469786e+01
4.677388684346501790e+00 4.407983251831499416e+01
4.677527769219300247e+00 4.407983252530119245e+01
4.678021156016791693e+00 4.408906746722639980e+01
4.678183079023971125e+00 4.408908830811235902e+01
4.678352691477315695e+00 4.409514821614728675e+01
4.678427644299747890e+00 4.409516609080424843e+01
4.678497643430223007e+00 4.409521262312189549e+01
4.678621382015717423e+00 4.409522618613750922e+01
4.678928352394922108e+00 4.409523176225494723e+01
4.679092008261995339e+00 4.409544796782945042e+01
4.679187565297255880e+00 4.409558669580863466e+01
4.679226430433407025e+00 4.409558677781222968e+01
4.679347319960099227e+00 4.409559729129070860e+01
4.679591942608337440e+00 4.409684973669912722e+01
4.680293789191952492e+00 4.409684973669912722e+01
4.680755290942565594e+00 4.409694905522316333e+01
4.680767362574815849e+00 4.409756930853948376e+01
4.680815323077259116e+00 4.409929720944626297e+01
4.681093986588939160e+00 4.409930226296080491e+01
4.681843438476263941e+00 4.409930827672200593e+01
4.682718976783680098e+00 4.409933406597565408e+01
4.682913441469666260e+00 4.409969936462628937e+01
4.682932656762252677e+00 4.409970892497363337e+01
4.683038082467174235e+00 4.410018785002291253e+01
4.683124686367564848e+00 4.410032590582423495e+01
4.683314689901532546e+00 4.410032652919143459e+01
4.683457233155777999e+00 4.410032652919143459e+01
4.683687029894556098e+00 4.410032652919143459e+01
4.683706243093568311e+00 4.410177982658439788e+01
4.684121880049365139e+00 4.410183342917328986e+01
4.684591401455175941e+00 4.410261516575948093e+01
4.684591898523070341e+00 4.410302779861245881e+01
4.684598866392212457e+00 4.410315012977809346e+01
4.684638093353684418e+00 4.410316011630276734e+01
4.684741488128099540e+00 4.410318715125249156e+01
4.684814881967512612e+00 4.410359109251992038e+01
4.685043996071401651e+00 4.410370521618031603e+01
4.685454511038519065e+00 4.410418398508990379e+01
4.685813024525399939e+00 4.410491574459659603e+01
4.685940862906342375e+00 4.410525734560415856e+01
4.685951863848663024e+00 4.410525803004644274e+01
4.685988285421687216e+00 4.410542855641614324e+01
4.686106087037696710e+00 4.410575354908746704e+01
4.686521244030843469e+00 4.410577252207779253e+01
4.686529831797304979e+00 4.410579552410813875e+01
4.686736765932421278e+00 4.410579553334104475e+01
4.687523270810936893e+00 4.410582946031040308e+01
4.687615918268492443e+00 4.410583072297266938e+01
4.687650803561240309e+00 4.410584403045928781e+01
4.687912729114341204e+00 4.410585624471627852e+01
4.688019999922620862e+00 4.410587645860927353e+01
4.688050642404331114e+00 4.410590159626354989e+01
4.688676274029994318e+00 4.410592245023974556e+01
4.688927972984524573e+00 4.410592555607419030e+01
4.689032743661763369e+00 4.410608370324439420e+01
4.689366205656437359e+00 4.410608370324439420e+01
4.689474213105814471e+00 4.410608370368444753e+01
4.690034618025152646e+00 4.410608624989093585e+01
4.690396149047503904e+00 4.410608644271874823e+01
4.690434650128416649e+00 4.410608644271874823e+01
4.690706250623633444e+00 4.411865985966593229e+01
4.690813557080937279e+00 4.411865985966593229e+01
4.690833701822168855e+00 4.411885636102798003e+01
4.690921674488643056e+00 4.411885636411773959e+01
4.690973849641667748e+00 4.411900202658200243e+01
4.691129297909756524e+00 4.411906035909293422e+01
4.691292042158209163e+00 4.411911778917406934e+01
4.691346916925646759e+00 4.411915080965566460e+01
4.691449496899537941e+00 4.411991452953481740e+01
4.691449809427951756e+00 4.411994369086919932e+01
4.691543869844633896e+00 4.411996882180778101e+01
4.691603567327686797e+00 4.412006563782060908e+01
4.691799121494587332e+00 4.412013783529121014e+01
4.691834864055772769e+00 4.412018942905892516e+01
4.691840762708246793e+00 4.412020848071817625e+01
4.692033359385986202e+00 4.412060734957437091e+01
4.692145547489143809e+00 4.412061904879449514e+01
4.692580574408664162e+00 4.412063347780632228e+01
4.692602027391198583e+00 4.412063354373138679e+01
4.692805571486101002e+00 4.412082705680912653e+01
4.693043011466799364e+00 4.413289791186823408e+01
4.693242995876927282e+00 4.413294018785022388e+01
4.694841476476637077e+00 4.414765998168810768e+01
4.694845327898494070e+00 4.414769632215590889e+01
4.695080985784526817e+00 4.414769632215762840e+01
4.695433276755766272e+00 4.414774008557434826e+01
4.696239207237193902e+00 4.414775426837679362e+01
4.696368665473887205e+00 4.414788052831651299e+01
4.696411261044549867e+00 4.414797683760163949e+01
4.696518169959183808e+00 4.414797683935216099e+01
4.697161023943291269e+00 4.414802413106475143e+01
4.697161606620285035e+00 4.414803230633096831e+01
4.697240612435550133e+00 4.414803231697034391e+01
4.697444754540652134e+00 4.414821076940373246e+01
4.697846127220586254e+00 4.415165328220401619e+01
4.698141939603336148e+00 4.415165371337837286e+01
4.698195949614190070e+00 4.415224024422093407e+01
4.698652872252300661e+00 4.416583706791161745e+01
4.698679324069774843e+00 4.416607290130549046e+01
4.699136723252138381e+00 4.416642860542157933e+01
4.699298200924197033e+00 4.416659172205589101e+01
4.699425167891432054e+00 4.416728901600617974e+01
4.699438952618299581e+00 4.416733844854057622e+01
4.699548016361331904e+00 4.416734245568792971e+01
4.699875235054824962e+00 4.416754116134808328e+01
4.699950840373836591e+00 4.416837082894799948e+01
4.700059236442574395e+00 4.416843562387156652e+01
4.700500750346076728e+00 4.416849912082521712e+01
4.700974833612696635e+00 4.416857394628566880e+01
4.701475058500304449e+00 4.416857398031449122e+01
4.701475405404953456e+00 4.416921919722421563e+01
4.701507401939716502e+00 4.417019577597721280e+01
4.701583818391916303e+00 4.417060398645243424e+01
4.702039861223434869e+00 4.417060562857361106e+01
4.702057561492155813e+00 4.417060857446830369e+01
4.702924085227319750e+00 4.417068639750999637e+01
4.703030220819994334e+00 4.417155871197726213e+01
4.703162714844742354e+00 4.417164830874701664e+01
4.703175237178127688e+00 4.417167712406436664e+01
4.703189432013521909e+00 4.417223201200603455e+01
4.703492128956897389e+00 4.417224714069158864e+01
4.703962394277716896e+00 4.417233599209674821e+01
4.704646835824467743e+00 4.417262950666826526e+01
4.704682220718868102e+00 4.417302914148402238e+01
4.705191266299207697e+00 4.417329135547536367e+01
4.705193412076054571e+00 4.417488287535341840e+01
4.705528854875418610e+00 4.417493139629569043e+01
4.705909323989668991e+00 4.417495015945790726e+01
4.706094134812217611e+00 4.417495127049766523e+01
4.706101054681407270e+00 4.417496017898566407e+01
4.706909137027304624e+00 4.417496161580316993e+01
4.706970573848234807e+00 4.417512511387727159e+01
4.707539855089309278e+00 4.417520447249809479e+01
4.708190952070993696e+00 4.417587677118767431e+01
4.708217227205812705e+00 4.417647375034556489e+01
4.708390789182951508e+00 4.417755854416538597e+01
4.708681775304300210e+00 4.417767191160213258e+01
4.708803230497295544e+00 4.417771636570243743e+01
4.709534886621792538e+00 4.417853678401559847e+01
4.709967944602841072e+00 4.417859771373831990e+01
4.710307189904238356e+00 4.417859771373831990e+01
4.710314998734103753e+00 4.417860995986165307e+01
4.710358018458976836e+00 4.417872781473319321e+01
4.710393668325338901e+00 4.417873381213058792e+01
4.710462836402256492e+00 4.417881890156809277e+01
4.710502725956737358e+00 4.417907101469457132e+01
4.710700081668495187e+00 4.417911006059153323e+01
4.711236649655559994e+00 4.417913052780424010e+01
4.711505362158171728e+00 4.417914112550180761e+01
4.711838609166670189e+00 4.417953810399604464e+01
4.712016631118210341e+00 4.417989266352631006e+01
4.712066296720188951e+00 4.418000097281297656e+01
4.712067627866153074e+00 4.418006989670509910e+01
4.712124819440806078e+00 4.418016608473443085e+01
4.712130879446781329e+00 4.418098859702058689e+01
4.712499918717401037e+00 4.418104157003312338e+01
4.712601974659222037e+00 4.418122576169972149e+01
4.713425752054198448e+00 4.418192108989833855e+01
4.713836809133623795e+00 4.418192108989833855e+01
4.713867855718879341e+00 4.418207316834682530e+01
4.714031338834931084e+00 4.418207316889395742e+01
4.714204838021242239e+00 4.418217510015385585e+01
4.714280428220304131e+00 4.418217522813554865e+01
4.714351656981933480e+00 4.418252227442869895e+01
4.714369481619928415e+00 4.418257787965132621e+01
4.714425389207348438e+00 4.418268099832391016e+01
4.714667881113845382e+00 4.418268104188618395e+01
4.714692888917466185e+00 4.418283651916049593e+01
4.714972488197206602e+00 4.418287731618716663e+01
4.714972784374256598e+00 4.418328319585472030e+01
4.715310365315291463e+00 4.418333554710052624e+01
4.715437489136760973e+00 4.418337141182860961e+01
4.715615154830214095e+00 4.418447834717699862e+01
4.715653143617627663e+00 4.418458041055227170e+01
4.716202806314569784e+00 4.418458042305848466e+01
4.716237726452717993e+00 4.418460165206456480e+01
4.716849091157210516e+00 4.418460165340219703e+01
4.717033819263538597e+00 4.418460180749470112e+01
4.717247320709569536e+00 4.418469794652234839e+01
4.717614589096807087e+00 4.418479885078010483e+01
4.717666792956769939e+00 4.418491480766129342e+01
4.717739984452435031e+00 4.418491777501671436e+01
4.717818921497696216e+00 4.418491828902899243e+01
4.718242029089471323e+00 4.418491988912008139e+01
4.718629049404777120e+00 4.418521520791245649e+01
4.718907778295864830e+00 4.418524966840895019e+01
4.719149886040558961e+00 4.418596127208513735e+01
4.719421371780888386e+00 4.418597262451492469e+01
4.719462942693492202e+00 4.418609219899865792e+01
4.719626903066989065e+00 4.418609630182608328e+01
4.720505590024428599e+00 4.418617807828415067e+01
4.720897737341538836e+00 4.418706037763178074e+01
4.721102120381389433e+00 4.418786786882385087e+01
4.721191843729514837e+00 4.419270309953954268e+01
