# mfp(m) k_l(Wm-1K-1)
1.406511090107346983e-08 5.197198295988784134e-01
1.406542240658120565e-08 5.198657636368384516e-01
1.406861297825334477e-08 5.200182701072866287e-01
1.406969936062979584e-08 5.201565969828817471e-01
1.407064068079624638e-08 5.202975609225932718e-01
1.407132197785317131e-08 5.203517344802706113e-01
1.407335767121821375e-08 5.204182224751099373e-01
1.407436106935771307e-08 5.204889129206132781e-01
1.407773397556636019e-08 5.205085732124128395e-01
1.407980473544117866e-08 5.206350125256217209e-01
1.408008800140340053e-08 5.206707565418339234e-01
1.408029253848690398e-08 5.207693232456431787e-01
1.408040784901211589e-08 5.207949136312259864e-01
1.408055968025219025e-08 5.208116198824100929e-01
1.408152757104223310e-08 5.209247015960634108e-01
1.408160508885680163e-08 5.209756547446934283e-01
1.408292979188010583e-08 5.210333789031998952e-01
1.408316190074390646e-08 5.211720633076089015e-01
1.408382088256742310e-08 5.212754041849400055e-01
1.408603839739481968e-08 5.213809511768058291e-01
1.408912875971844921e-08 5.214608152909393501e-01
1.409138987585789387e-08 5.214779016598627415e-01
1.409306240016950675e-08 5.215280458636848415e-01
1.409509303152526896e-08 5.216001424922794838e-01
1.409573493639974619e-08 5.217248749959240151e-01
1.409607247929941730e-08 5.218380542628270335e-01
1.409626113898327839e-08 5.218620134738469751e-01
1.409660948030407029e-08 5.219353884413543421e-01
1.410127086716521316e-08 5.220558655213327626e-01
1.410170528087955951e-08 5.221068463638075530e-01
1.410312878076626106e-08 5.222375854606819967e-01
1.410403418127305387e-08 5.223033679986447408e-01
1.410550564296448756e-08 5.224113634676560425e-01
1.410725818308740707e-08 5.224289786421152382e-01
1.410763064943113819e-08 5.224453310262929806e-01
1.410808626870157248e-08 5.225621196228951160e-01
1.410832277977957985e-08 5.225782104526023319e-01
1.410833007582397802e-08 5.226325366232030811e-01
1.410919834513146341e-08 5.227353111218666637e-01
1.411010590036749580e-08 5.227853616935212999e-01
1.411050294763070423e-08 5.228722085180222967e-01
1.411489222662992645e-08 5.229686049979439533e-01
1.411581630641945573e-08 5.230552708042701671e-01
1.411792539469521510e-08 5.231358985643832504e-01
1.411975088278499838e-08 5.231742144545854512e-01
1.412113473383930814e-08 5.231916486828194213e-01
1.412307697420579025e-08 5.232758383505451416e-01
1.412497500565638947e-08 5.233036662309185072e-01
1.412780504001021162e-08 5.233614643977272385e-01
1.412806933513660229e-08 5.234613757416181068e-01
1.412916855789992586e-08 5.235118524681970920e-01
1.413069924907280021e-08 5.235469598840214456e-01
1.413343134594535511e-08 5.235688752505702759e-01
1.413354714298621956e-08 5.236686055876076384e-01
1.413403955343081057e-08 5.237183854954073903e-01
1.413675314420730482e-08 5.237549186812886504e-01
1.413761674743891816e-08 5.237725431391446751e-01
1.414094368739445993e-08 5.238590167575625234e-01
1.414256238144140303e-08 5.239482226205647297e-01
1.414257229052366567e-08 5.241089737200681498e-01
1.414468526654994186e-08 5.242030418900868183e-01
1.414486937212946116e-08 5.242384262792926242e-01
1.414559807075789878e-08 5.242695527144241030e-01
1.414771208046570424e-08 5.243908389166012096e-01
1.414793105589945781e-08 5.245208192294437133e-01
1.414816934203122711e-08 5.245650189908649397e-01
1.414821971796394349e-08 5.246534286989897877e-01
1.414859854406416690e-08 5.247357445195064418e-01
1.414991709513349730e-08 5.248406989344073237e-01
1.415195554555878440e-08 5.248939511853516482e-01
1.415366057060535431e-08 5.249285769859632911e-01
1.415748873611081540e-08 5.249502641824883575e-01
1.415785632836644086e-08 5.249791359531007506e-01
1.415882140274828499e-08 5.249959270271568057e-01
1.415898601849099238e-08 5.251112668951767315e-01
1.415910359954197143e-08 5.252007969950093225e-01
1.416101016070096358e-08 5.252454679800864223e-01
1.416168398508194146e-08 5.253001247737900670e-01
1.416284968002145332e-08 5.253374089657586454e-01
1.416429018364245889e-08 5.253613325314617777e-01
1.416458435710409392e-08 5.253886987184572810e-01
1.416862377180909267e-08 5.254811891734747498e-01
1.417493210574369343e-08 5.255801574238301299e-01
1.417620686258389331e-08 5.256437032621544825e-01
1.417714126263709433e-08 5.257574461074255856e-01
1.417846436649977954e-08 5.257895566100442286e-01
1.417987836471117593e-08 5.258765269791373376e-01
1.418028427550465243e-08 5.259348150473499572e-01
1.418120241294839718e-08 5.259879786721011197e-01
1.418128329206764965e-08 5.261051404417885768e-01
1.418223527229537517e-08 5.262278912397879704e-01
1.418371306129460549e-08 5.262527395997760316e-01
1.418614449370502668e-08 5.262925773640910743e-01
1.419039396235305143e-08 5.264090519569778470e-01
1.419445229471710663e-08 5.265089433848255673e-01
1.419696981952522610e-08 5.266479952400945352e-01
1.419710148085287707e-08 5.267069027029090966e-01
1.420239967934562973e-08 5.267849533134977280e-01
1.420615628246752987e-08 5.268025529952570229e-01
1.420638538969759821e-08 5.269151467058693639e-01
1.420678430290935650e-08 5.269404563394073371e-01
1.420681885362306804e-08 5.270518159419022020e-01
1.420713409975003015e-08 5.270775890084405946e-01
1.420936597843640158e-08 5.271229954433954701e-01
1.421202046886334354e-08 5.273726439436270397e-01
1.421444842979583125e-08 5.274038885814813504e-01
1.421573414087350802e-08 5.275077231537314004e-01
1.421593039495602702e-08 5.276617422144874725e-01
1.422003303610138947e-08 5.277899555779782537e-01
1.422041894284676671e-08 5.278666132726773652e-01
1.422090552242200443e-08 5.280265025344417218e-01
1.422185490840479688e-08 5.280814753073241885e-01
1.422188067849798253e-08 5.281008582551731667e-01
1.422375385153598073e-08 5.281500254659803328e-01
1.422450901455938196e-08 5.282869647918918554e-01
1.422587977687334450e-08 5.284023153502072079e-01
1.422696510501784575e-08 5.284996232253329485e-01
1.422805358175697393e-08 5.285472514496529772e-01
1.423225554674165539e-08 5.286818626161886581e-01
1.423258080505963832e-08 5.287499734270580953e-01
1.423384417880270791e-08 5.288712497561195436e-01
1.424093706918750703e-08 5.288856916206393644e-01
1.424099871042068191e-08 5.289923179200290981e-01
1.424104622167414518e-08 5.291038800822487342e-01
1.424171748814448220e-08 5.291850861630823522e-01
1.424697471946105048e-08 5.292316184807296375e-01
1.424748528245631081e-08 5.293620256279515379e-01
1.424810099068023747e-08 5.294377021516454285e-01
1.424856558063423236e-08 5.294870424094818562e-01
1.424876958410171444e-08 5.296244678174311105e-01
1.424911433101936804e-08 5.296529861080273571e-01
1.424935497770978842e-08 5.297150158987966595e-01
1.425191939356926957e-08 5.298192519508497789e-01
1.425280975484265946e-08 5.299588702301589738e-01
1.425457973856551195e-08 5.300078863871577894e-01
1.425520061883633888e-08 5.301012614521559696e-01
1.425672720233081193e-08 5.302185952334540486e-01
1.425677124288550120e-08 5.302672004856558985e-01
1.425761123445483480e-08 5.303774040355569985e-01
1.426100491317198539e-08 5.304770208520857011e-01
1.426533403677930508e-08 5.305571992340507581e-01
1.427404734644204175e-08 5.306779110871309157e-01
1.427575918497890722e-08 5.307330872702848978e-01
1.427952627346163293e-08 5.307910497057709565e-01
1.428159657805907286e-08 5.308103063234536068e-01
1.428285347435802391e-08 5.309032374450602942e-01
1.428361840054338471e-08 5.309283674144654741e-01
1.428481045917010292e-08 5.310085147563156083e-01
1.428489704505895867e-08 5.310578915081141105e-01
1.428490896601366919e-08 5.313000552173194890e-01
1.428502018247580486e-08 5.314612102012765682e-01
1.428534155881995958e-08 5.315335074093932022e-01
1.428640067966380602e-08 5.316657311357536608e-01
1.428773844019650730e-08 5.317845793867307380e-01
1.428799750944637066e-08 5.318933835632101426e-01
1.429259169089073129e-08 5.319631835071177983e-01
1.429314956219091163e-08 5.319884326225670090e-01
1.429554904593107089e-08 5.320514291127114159e-01
1.429578770161869279e-08 5.321127524842197420e-01
1.429706085116038810e-08 5.321314012164011231e-01
1.429969899410648108e-08 5.321989059743119643e-01
1.430295694961014095e-08 5.322810907042783146e-01
1.430411679891996954e-08 5.323083799561243445e-01
1.430465302487616646e-08 5.323213528380272841e-01
1.430575185191946798e-08 5.323510683451921910e-01
1.430630902253972549e-08 5.324127318476568060e-01
1.430673453370042183e-08 5.324561431987785420e-01
1.430802896870697239e-08 5.325377772424400025e-01
1.431235916848625308e-08 5.325685191905158433e-01
1.431242193029285937e-08 5.325891387989548642e-01
1.431345894752275660e-08 5.326707032405292308e-01
1.431431875764382370e-08 5.328151837499144339e-01
1.431655308181120813e-08 5.328659115333390650e-01
1.431704558703089961e-08 5.329512341507236517e-01
1.431848121059580390e-08 5.330146967722195761e-01
1.431974774664136879e-08 5.331258828548540718e-01
1.432009260458762632e-08 5.332469428216425333e-01
1.432085305775497372e-08 5.333751190212190352e-01
1.432318382272590652e-08 5.334031026138409404e-01
1.432395274554148698e-08 5.334898165031189965e-01
1.432543809141341518e-08 5.336078807741979624e-01
1.432592034411901612e-08 5.336862774217311367e-01
1.432624576695109312e-08 5.338284406704794094e-01
1.432959352862295164e-08 5.338556289023338453e-01
1.433093980921540587e-08 5.338864673885534984e-01
1.433242119104191437e-08 5.339449641065381336e-01
1.433277312349856719e-08 5.340223173713894989e-01
1.433490226112680025e-08 5.340827341330870448e-01
1.433750502312333617e-08 5.341193849591365783e-01
1.434029143962178916e-08 5.342862982292547747e-01
1.434162458072300226e-08 5.343400378333454936e-01
1.434181806715031388e-08 5.343633713823189302e-01
1.434183950908283233e-08 5.344890908504280613e-01
1.434257367195655847e-08 5.345635967927869769e-01
1.434341618401726760e-08 5.345912459051935794e-01
1.434377253114685685e-08 5.346597730085429490e-01
1.434480383519778649e-08 5.347082948589715334e-01
1.435026063443503240e-08 5.348433958241031183e-01
1.435100660221176619e-08 5.349282806491267861e-01
1.435151751678876389e-08 5.349921211399402132e-01
1.435188673343677814e-08 5.351306729729532474e-01
1.435394117339732074e-08 5.352820802283194679e-01
1.435395225684978953e-08 5.354220824220599084e-01
1.435558396622390218e-08 5.355196351529514232e-01
1.435574903354006853e-08 5.355445463601533618e-01
1.435736247550683021e-08 5.356054616565486537e-01
1.435863925842881796e-08 5.356592850546553208e-01
1.436012750162758223e-08 5.358318163340971552e-01
1.436471767270047314e-08 5.358506975076717804e-01
1.436535908726608080e-08 5.359373809644508713e-01
1.436667741048613581e-08 5.360915471716140024e-01
1.436686753273929545e-08 5.361778882271691637e-01
1.436877262195374218e-08 5.362267919691098284e-01
1.436909170385565984e-08 5.363300124752272691e-01
1.436914001842696796e-08 5.363647238529530847e-01
1.437270065277690860e-08 5.364678809856536779e-01
1.437279683285387401e-08 5.366238474375450984e-01
1.437379529158326634e-08 5.367239110486581311e-01
1.437405235852073241e-08 5.367941757175331841e-01
1.437735012607491937e-08 5.368441110498740620e-01
1.437888740907030483e-08 5.369924762872365642e-01
1.438002265283572419e-08 5.370454492997723817e-01
1.438046930344899021e-08 5.372023095473942300e-01
1.438063622284717821e-08 5.372639175025950564e-01
1.438131567902470434e-08 5.374016917591172282e-01
1.438171902410465758e-08 5.374458109820657858e-01
1.438198180537447219e-08 5.374931592324794227e-01
1.438322995283256602e-08 5.376635296670535524e-01
1.438376283687905727e-08 5.377252150927452901e-01
1.438509270272944708e-08 5.377621750255102695e-01
1.438760085475606238e-08 5.378370881063883058e-01
1.438935495907837223e-08 5.379280669674260107e-01
1.439289730844228367e-08 5.379623634226720075e-01
1.439431343284555577e-08 5.380305582603033265e-01
1.439482695876337586e-08 5.381909963356772408e-01
1.439730575716896641e-08 5.382732412774855479e-01
1.439853125500654116e-08 5.383003252074397560e-01
1.440062867923522897e-08 5.383641923493825976e-01
1.440162235689892461e-08 5.383889497670065749e-01
1.440244883537213358e-08 5.385462848037374517e-01
1.440286608998244441e-08 5.386024178542674345e-01
1.440335749872446083e-08 5.386663820384349766e-01
1.440406367609109540e-08 5.387777929181162273e-01
1.440448217232267335e-08 5.389217165843717128e-01
1.440532645323754153e-08 5.389858385970768273e-01
1.440600705738368697e-08 5.390126533148752452e-01
1.440617390235970899e-08 5.391551737448508907e-01
1.440768362869480191e-08 5.392956723318802492e-01
1.440864806272675241e-08 5.393733019695479136e-01
1.440877298521406610e-08 5.394517848538229465e-01
1.440974104941506651e-08 5.394778038725142055e-01
1.441085239135980575e-08 5.394972278035730096e-01
1.441148727974513668e-08 5.395761833619099335e-01
1.441352204747514689e-08 5.396041423628235023e-01
1.441376217629158704e-08 5.396362268372872917e-01
1.441379068943286728e-08 5.397091465934208410e-01
1.441425696884764700e-08 5.397512344899749737e-01
1.441641867866993127e-08 5.398272554574259363e-01
1.441683825502594928e-08 5.398651663620539498e-01
1.441715005872136226e-08 5.399829072518101958e-01
1.441786850915703983e-08 5.400337762209523884e-01
1.441970918577762301e-08 5.400997683878296929e-01
1.442150290910625805e-08 5.402360824522836058e-01
1.442266926702975866e-08 5.403184225462224211e-01
1.442471444975358547e-08 5.404251915722357857e-01
1.442644577918747183e-08 5.404561716772945390e-01
1.442700542296617255e-08 5.405778712495518112e-01
1.442764041442485834e-08 5.406393964521033491e-01
1.442838941086312999e-08 5.407476484840719744e-01
1.442880235834518901e-08 5.408873934186188004e-01
1.443002717031930998e-08 5.409932377137527393e-01
1.443023108235697378e-08 5.410593078804989409e-01
1.443141990756776144e-08 5.412068238624400118e-01
1.443397323791591959e-08 5.413147200670986869e-01
1.443462202962003922e-08 5.414409283020465979e-01
1.443707074305562923e-08 5.414581029182349292e-01
1.443728317325075060e-08 5.415258191496188367e-01
1.443759435585339525e-08 5.415901215469969276e-01
1.443792710896939391e-08 5.416210299856849542e-01
1.443861421417374035e-08 5.416764221875185470e-01
1.444009431342700503e-08 5.417120770773176108e-01
1.444034323208318852e-08 5.417500258271936708e-01
1.444092729909522825e-08 5.419022748896344943e-01
1.444192252441409317e-08 5.419515113343944535e-01
1.444490718343618619e-08 5.419805868154893291e-01
1.444728707540678298e-08 5.420654098384732889e-01
1.444757669559118073e-08 5.420973427342142825e-01
1.444909981831758174e-08 5.421161979172376411e-01
1.444960525479549465e-08 5.421560917762477949e-01
1.445227820429181534e-08 5.422031445239205993e-01
1.445232345048502299e-08 5.422931255035945419e-01
1.445493158400107040e-08 5.424367031046655185e-01
1.445916041406717459e-08 5.424675385175424802e-01
1.445918248329839550e-08 5.424990209157032339e-01
1.445921034015954413e-08 5.426546270330806498e-01
1.446054912812061682e-08 5.427268322832805580e-01
1.446247194014339172e-08 5.428555507138628222e-01
1.446301992498650904e-08 5.429438699762948461e-01
1.446489065964229042e-08 5.430329299055000059e-01
1.446489415425026012e-08 5.430834766269306835e-01
1.446496288727132711e-08 5.432248302315837440e-01
1.446827757906805074e-08 5.432917967614158128e-01
1.446871479885663503e-08 5.433269208490280056e-01
1.447205397307751056e-08 5.433456254559343446e-01
1.447257795733154191e-08 5.434252284796899923e-01
1.447462319892953026e-08 5.434805291777669023e-01
1.447566423058571838e-08 5.435918222607346584e-01
1.447614013589716867e-08 5.436081640267810267e-01
1.447744605870097417e-08 5.437546077686951085e-01
1.447829208163014449e-08 5.437858454054028678e-01
1.448101481373031195e-08 5.438609708897305106e-01
1.448138999439221442e-08 5.439152738951001931e-01
1.448273480339646105e-08 5.439534035506009557e-01
1.448516801039990622e-08 5.439890163207361518e-01
1.449467901251243555e-08 5.440037618195618929e-01
1.449739558654572809e-08 5.440500293530392550e-01
1.449781450566871236e-08 5.440913061916364812e-01
1.449862916374820639e-08 5.441743132700284091e-01
